"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"42","1985","6","Madhya Pradesh","Shajapur","2.0","689.66","92.4","1655.91","18.6","898.55","2.7","2076.92"
"42","1986","6","Madhya Pradesh","Shajapur","1.8","545.45","95.0","1938.78","19.0","863.64","2.9","2071.43"
"42","1987","6","Madhya Pradesh","Shajapur","2.0","666.67","91.0","1784.31","25.0","1136.36","4.1","2277.78"
"42","1988","6","Madhya Pradesh","Shajapur","1.8","600.0","117.6","2070.42","38.0","1637.93","5.6","2434.78"
"42","1989","6","Madhya Pradesh","Shajapur","1.4","518.52","64.0","1882.35","44.7","1847.11","4.4","2315.79"
"42","1990","6","Madhya Pradesh","Shajapur","1.1","687.5","157.0","2305.43","36.4","1394.64","4.2","2441.86"
"42","1991","6","Madhya Pradesh","Shajapur","0.9","692.31","153.1","2473.34","23.5","955.28","4.6","2584.27"
"42","1992","6","Madhya Pradesh","Shajapur","0.8","571.43","92.1","2122.12","58.7","1976.43","3.6","2465.75"
"42","1993","6","Madhya Pradesh","Shajapur","0.9","750.0","218.1","2750.32","58.3","1844.94","3.0","2678.57"
"42","1994","6","Madhya Pradesh","Shajapur","0.8","800.0","196.8","2507.01","31.1","1068.73","3.2","2666.67"
"42","1995","6","Madhya Pradesh","Shajapur","0.4","500.0","148.9","2262.92","48.3","1509.37","3.9","3545.45"
"42","1996","6","Madhya Pradesh","Shajapur","0.6","750.0","203.3","2500.61","35.9","1192.69","4.6","3285.71"
"42","1997","6","Madhya Pradesh","Shajapur","0.6","750.0","199.4","1980.14","36.8","1118.54","4.2","3307.09"
